date,phys_zone,gws_percentile_mean,gws_percentile_std,n_cells
2018-07-09,GBM_Delta,57.870872497558594,7.286579608917236,55
2018-07-09,Meghna_Floodplain,54.33411407470703,9.761580467224121,26
2018-07-09,Eastern_Hills,60.4325065612793,23.650468826293945,75
2018-07-16,Barind_Tract,9.908884048461914,7.537656307220459,40
2018-07-16,Northern_Terrace,9.269775390625,6.087753772735596,60
2018-07-16,Brahmaputra_Floodplain,15.954778671264648,12.911934852600098,97
2018-07-16,Ganges_Floodplain,28.851613998413086,11.332809448242188,41
2018-07-16,GBM_Delta,38.695125579833984,10.218485832214355,55
2018-07-16,Meghna_Floodplain,42.55686569213867,7.682678699493408,26
2018-07-16,Eastern_Hills,48.93062210083008,17.826562881469727,75
2018-07-23,Barind_Tract,5.286919593811035,3.9830758571624756,40
2018-07-23,Northern_Terrace,2.8349802494049072,2.1623713970184326,60
2018-07-23,Brahmaputra_Floodplain,12.519373893737793,10.186578750610352,97
2018-07-23,Ganges_Floodplain,20.42212677001953,9.837079048156738,41
2018-07-23,GBM_Delta,33.879798889160156,7.865197658538818,55
2018-07-23,Meghna_Floodplain,35.53951644897461,8.557979583740234,26
2018-07-23,Eastern_Hills,36.263858795166016,13.876485824584961,75
2018-07-30,Barind_Tract,11.459811210632324,6.298412799835205,40
2018-07-30,Northern_Terrace,6.2171783447265625,3.451195478439331,60
2018-07-30,Brahmaputra_Floodplain,37.5452766418457,28.145404815673828,97
2018-07-30,Ganges_Floodplain,32.65580749511719,12.173124313354492,41
2018-07-30,GBM_Delta,52.19217300415039,11.628495216369629,55
2018-07-30,Meghna_Floodplain,48.61166000366211,20.11581802368164,26
2018-07-30,Eastern_Hills,56.79896545410156,21.16392707824707,75
2018-08-06,Barind_Tract,13.971145629882812,6.278058052062988,40
2018-08-06,Northern_Terrace,14.806435585021973,7.925872802734375,60
2018-08-06,Brahmaputra_Floodplain,40.76347732543945,24.17192268371582,97
2018-08-06,Ganges_Floodplain,38.06773376464844,14.733250617980957,41
2018-08-06,GBM_Delta,63.393310546875,10.078866004943848,55
2018-08-06,Meghna_Floodplain,49.04262161254883,21.030092239379883,26
2018-08-06,Eastern_Hills,53.93155288696289,23.516172409057617,75
2018-08-13,Barind_Tract,10.814538955688477,5.682351112365723,40
2018-08-13,Northern_Terrace,19.84219741821289,15.309884071350098,60
2018-08-13,Brahmaputra_Floodplain,23.256305694580078,12.258208274841309,97
2018-08-13,Ganges_Floodplain,30.230224609375,13.613163948059082,41
2018-08-13,GBM_Delta,48.23954772949219,6.023077011108398,55
2018-08-13,Meghna_Floodplain,35.17326354980469,12.126673698425293,26
2018-08-13,Eastern_Hills,38.568721771240234,21.599857330322266,75
2018-08-20,Barind_Tract,8.43885326385498,5.85607385635376,40
2018-08-20,Northern_Terrace,17.054277420043945,10.15752124786377,60
2018-08-20,Brahmaputra_Floodplain,10.60010051727295,8.41568374633789,97
2018-08-20,Ganges_Floodplain,20.603593826293945,12.03213882446289,41
2018-08-20,GBM_Delta,32.0306510925293,7.125466823577881,55
2018-08-20,Meghna_Floodplain,23.413423538208008,12.027920722961426,26
2018-08-20,Eastern_Hills,26.33329200744629,21.547653198242188,75
2018-08-27,Barind_Tract,5.360724925994873,5.382565021514893,40
2018-08-27,Northern_Terrace,20.30756950378418,15.620575904846191,60
2018-08-27,Brahmaputra_Floodplain,18.810569763183594,15.757384300231934,97
2018-08-27,Ganges_Floodplain,13.175325393676758,11.719070434570312,41
2018-08-27,GBM_Delta,24.606863021850586,8.531844139099121,55
2018-08-27,Meghna_Floodplain,13.565546989440918,8.43868350982666,26
2018-08-27,Eastern_Hills,20.69060516357422,15.196019172668457,75
2018-09-03,Barind_Tract,3.679826021194458,3.493994951248169,40
2018-09-03,Northern_Terrace,22.565874099731445,19.068037033081055,60
2018-09-03,Brahmaputra_Floodplain,19.13182258605957,14.97035026550293,97
2018-09-03,Ganges_Floodplain,11.155441284179688,12.403059005737305,41
2018-09-03,GBM_Delta,33.121925354003906,8.149589538574219,55
2018-09-03,Meghna_Floodplain,16.040035247802734,12.542978286743164,26
2018-09-03,Eastern_Hills,25.273818969726562,18.333648681640625,75
2018-09-10,Barind_Tract,2.8165197372436523,2.8132054805755615,40
2018-09-10,Northern_Terrace,20.65435791015625,21.335777282714844,60
2018-09-10,Brahmaputra_Floodplain,6.200459003448486,4.5158209800720215,97
2018-09-10,Ganges_Floodplain,8.695225715637207,11.172891616821289,41
2018-09-10,GBM_Delta,27.599332809448242,10.160280227661133,55
2018-09-10,Meghna_Floodplain,7.432223320007324,6.315822124481201,26
2018-09-10,Eastern_Hills,16.01880645751953,15.251825332641602,75
2018-09-17,Barind_Tract,2.1064209938049316,2.1596391201019287,40
2018-09-17,Northern_Terrace,38.734920501708984,38.346458435058594,60
2018-09-17,Brahmaputra_Floodplain,22.298734664916992,23.104740142822266,97
2018-09-17,Ganges_Floodplain,6.461587429046631,9.196669578552246,41
2018-09-17,GBM_Delta,20.429885864257812,9.596080780029297,55
2018-09-17,Meghna_Floodplain,4.3115644454956055,3.5192151069641113,26
2018-09-17,Eastern_Hills,11.685091972351074,10.71790599822998,75
2018-09-24,Barind_Tract,1.0329670906066895,0.5714285969734192,40
2018-09-24,Northern_Terrace,23.235118865966797,29.897497177124023,60
2018-09-24,Brahmaputra_Floodplain,10.022993087768555,15.236666679382324,97
2018-09-24,Ganges_Floodplain,4.706092834472656,8.261484146118164,41
2018-09-24,GBM_Delta,14.285655975341797,10.940890312194824,55
2018-09-24,Meghna_Floodplain,1.7232143878936768,1.1348903179168701,26
2018-09-24,Eastern_Hills,4.630882740020752,5.072503089904785,75
2018-10-01,Barind_Tract,1.0,0.5602240562438965,40
2018-10-01,Northern_Terrace,22.844993591308594,28.2569580078125,60
2018-10-01,Brahmaputra_Floodplain,12.4957914352417,18.09263038635254,97
2018-10-01,Ganges_Floodplain,3.086989402770996,5.930597305297852,41
2018-10-01,GBM_Delta,7.337027072906494,6.794733047485352,55
2018-10-01,Meghna_Floodplain,1.218607783317566,0.8849784731864929,26
2018-10-01,Eastern_Hills,3.442833185195923,3.617065906524658,75
2018-10-08,Barind_Tract,0.7637362480163574,0.3742319345474243,40
2018-10-08,Northern_Terrace,15.164186477661133,18.83062171936035,60
2018-10-08,Brahmaputra_Floodplain,6.190140724182129,11.213032722473145,97
2018-10-08,Ganges_Floodplain,1.4258476495742798,2.1473608016967773,41
2018-10-08,GBM_Delta,3.550910472869873,3.345970869064331,55
2018-10-08,Meghna_Floodplain,1.110090970993042,1.2298299074172974,26
2018-10-08,Eastern_Hills,1.76263427734375,2.3018503189086914,75
2018-10-15,Barind_Tract,0.6703296899795532,0.2905341386795044,40
2018-10-15,Northern_Terrace,13.236644744873047,16.184993743896484,60
2018-10-15,Brahmaputra_Floodplain,8.63279914855957,11.78511905670166,97
2018-10-15,Ganges_Floodplain,2.6432418823242188,4.952641487121582,41
2018-10-15,GBM_Delta,18.394380569458008,21.337947845458984,55
2018-10-15,Meghna_Floodplain,16.87380599975586,26.33977699279785,26
2018-10-15,Eastern_Hills,35.417110443115234,31.79759979248047,75
2018-10-22,Barind_Tract,0.5769230723381042,0.32108792662620544,40
2018-10-22,Northern_Terrace,13.382391929626465,17.42342185974121,60
2018-10-22,Brahmaputra_Floodplain,9.495368003845215,12.357807159423828,97
2018-10-22,Ganges_Floodplain,3.2854387760162354,4.680981159210205,41
2018-10-22,GBM_Delta,17.86459732055664,15.985849380493164,55
2018-10-22,Meghna_Floodplain,12.823960304260254,18.633544921875,26
2018-10-22,Eastern_Hills,22.4112548828125,18.494150161743164,75
2018-10-29,Barind_Tract,0.4780220091342926,0.19588510692119598,40
2018-10-29,Northern_Terrace,10.7722749710083,13.9537353515625,60
2018-10-29,Brahmaputra_Floodplain,8.068665504455566,9.659560203552246,97
2018-10-29,Ganges_Floodplain,2.5461537837982178,3.127969741821289,41
2018-10-29,GBM_Delta,14.944558143615723,13.158864974975586,55
2018-10-29,Meghna_Floodplain,10.992302894592285,15.000642776489258,26
2018-10-29,Eastern_Hills,16.827606201171875,13.262396812438965,75
2018-11-05,Barind_Tract,0.5806105732917786,0.2858026921749115,40
2018-11-05,Northern_Terrace,9.665719032287598,12.7095947265625,60
2018-11-05,Brahmaputra_Floodplain,8.819304466247559,9.451794624328613,97
2018-11-05,Ganges_Floodplain,3.0593485832214355,3.1560885906219482,41
2018-11-05,GBM_Delta,19.366378784179688,14.167776107788086,55
2018-11-05,Meghna_Floodplain,13.908848762512207,17.177478790283203,26
2018-11-05,Eastern_Hills,25.59604263305664,18.473567962646484,75
2018-11-12,Barind_Tract,0.6521784067153931,0.4422342777252197,40
2018-11-12,Northern_Terrace,9.429265022277832,12.529522895812988,60
2018-11-12,Brahmaputra_Floodplain,9.43060302734375,9.822772979736328,97
2018-11-12,Ganges_Floodplain,3.281068801879883,3.262420177459717,41
2018-11-12,GBM_Delta,19.916040420532227,12.967790603637695,55
2018-11-12,Meghna_Floodplain,13.065428733825684,14.38294792175293,26
2018-11-12,Eastern_Hills,21.13414192199707,12.749646186828613,75
2018-11-19,Barind_Tract,0.6678777933120728,0.5305147767066956,40
2018-11-19,Northern_Terrace,9.451590538024902,12.956137657165527,60
2018-11-19,Brahmaputra_Floodplain,9.138261795043945,9.879453659057617,97
2018-11-19,Ganges_Floodplain,3.606987237930298,3.34213924407959,41
2018-11-19,GBM_Delta,19.843833923339844,11.676651954650879,55
2018-11-19,Meghna_Floodplain,12.621826171875,13.14026165008545,26
2018-11-19,Eastern_Hills,19.089075088500977,10.864802360534668,75
2018-11-26,Barind_Tract,0.7899873852729797,0.6091461777687073,40
2018-11-26,Northern_Terrace,8.891691207885742,12.093269348144531,60
2018-11-26,Brahmaputra_Floodplain,8.469697952270508,9.094817161560059,97
2018-11-26,Ganges_Floodplain,3.9748032093048096,3.3980960845947266,41
2018-11-26,GBM_Delta,19.634178161621094,11.145864486694336,55
2018-11-26,Meghna_Floodplain,12.141630172729492,12.027633666992188,26
2018-11-26,Eastern_Hills,16.960269927978516,9.900793075561523,75
2018-12-03,Barind_Tract,1.0517363548278809,0.7019281387329102,40
2018-12-03,Northern_Terrace,8.54909896850586,11.19661808013916,60
2018-12-03,Brahmaputra_Floodplain,7.806657791137695,8.010677337646484,97
2018-12-03,Ganges_Floodplain,4.61994743347168,3.6021552085876465,41
2018-12-03,GBM_Delta,20.529897689819336,11.53734302520752,55
2018-12-03,Meghna_Floodplain,12.332178115844727,12.058300018310547,26
2018-12-03,Eastern_Hills,16.645233154296875,9.845693588256836,75
2018-12-10,Barind_Tract,1.185109257698059,0.7962789535522461,40
2018-12-10,Northern_Terrace,7.82587194442749,9.327535629272461,60
2018-12-10,Brahmaputra_Floodplain,7.25792121887207,7.203142166137695,97
2018-12-10,Ganges_Floodplain,4.918751239776611,3.613572835922241,41
2018-12-10,GBM_Delta,21.136682510375977,11.756734848022461,55
2018-12-10,Meghna_Floodplain,12.547260284423828,11.948470115661621,26
2018-12-10,Eastern_Hills,17.219104766845703,10.182428359985352,75
2018-12-17,Barind_Tract,1.3500126600265503,0.9480635523796082,40
2018-12-17,Northern_Terrace,6.314001560211182,6.6421589851379395,60
2018-12-17,Brahmaputra_Floodplain,6.614208698272705,6.540864944458008,97
2018-12-17,Ganges_Floodplain,5.190374374389648,3.459825038909912,41
2018-12-17,GBM_Delta,20.960447311401367,11.700834274291992,55
2018-12-17,Meghna_Floodplain,12.686827659606934,11.756043434143066,26
2018-12-17,Eastern_Hills,19.25469398498535,10.881532669067383,75
2018-12-24,Barind_Tract,2.531672716140747,2.024503707885742,40
2018-12-24,Northern_Terrace,7.539564609527588,7.841897487640381,60
2018-12-24,Brahmaputra_Floodplain,13.072604179382324,11.406723022460938,97
2018-12-24,Ganges_Floodplain,7.5415239334106445,4.761236190795898,41
2018-12-24,GBM_Delta,23.539926528930664,12.144522666931152,55
2018-12-24,Meghna_Floodplain,15.964822769165039,11.871912956237793,26
2018-12-24,Eastern_Hills,28.4130859375,14.012701034545898,75
2018-12-31,Barind_Tract,4.109118938446045,2.838127613067627,40
2018-12-31,Northern_Terrace,6.6991868019104,7.089932441711426,60
2018-12-31,Brahmaputra_Floodplain,13.58264446258545,11.365341186523438,97
2018-12-31,Ganges_Floodplain,9.055761337280273,5.380782604217529,41
2018-12-31,GBM_Delta,26.132259368896484,12.507852554321289,55
2018-12-31,Meghna_Floodplain,16.62885284423828,11.899867057800293,26
2018-12-31,Eastern_Hills,29.987184524536133,14.355698585510254,75
2019-01-07,Barind_Tract,4.871242523193359,3.182633399963379,40
2019-01-07,Northern_Terrace,5.362969398498535,5.32078218460083,60
2019-01-07,Brahmaputra_Floodplain,12.749900817871094,10.348915100097656,97
2019-01-07,Ganges_Floodplain,10.83385944366455,5.480112075805664,41
2019-01-07,GBM_Delta,27.53571128845215,12.429632186889648,55
2019-01-07,Meghna_Floodplain,16.839107513427734,10.898667335510254,26
2019-01-07,Eastern_Hills,30.258926391601562,14.287757873535156,75
2019-01-14,Barind_Tract,4.390770435333252,2.8544692993164062,40
2019-01-14,Northern_Terrace,4.525150775909424,4.459389686584473,60
2019-01-14,Brahmaputra_Floodplain,10.69929313659668,9.192797660827637,97
2019-01-14,Ganges_Floodplain,10.198683738708496,5.23590612411499,41
2019-01-14,GBM_Delta,25.586753845214844,12.348105430603027,55
2019-01-14,Meghna_Floodplain,15.686975479125977,10.20699691772461,26
2019-01-14,Eastern_Hills,30.144447326660156,14.975845336914062,75
2019-01-21,Barind_Tract,3.994823932647705,2.599684953689575,40
2019-01-21,Northern_Terrace,3.570223569869995,3.188558340072632,60
2019-01-21,Brahmaputra_Floodplain,8.69808292388916,7.971094608306885,97
2019-01-21,Ganges_Floodplain,9.566802024841309,5.214391708374023,41
2019-01-21,GBM_Delta,23.8371524810791,12.16984748840332,55
2019-01-21,Meghna_Floodplain,14.739912033081055,9.633973121643066,26
2019-01-21,Eastern_Hills,29.96150016784668,16.041444778442383,75
2019-01-28,Barind_Tract,3.647575855255127,2.5780510902404785,40
2019-01-28,Northern_Terrace,3.09094500541687,2.5781075954437256,60
2019-01-28,Brahmaputra_Floodplain,7.150485038757324,6.945669651031494,97
2019-01-28,Ganges_Floodplain,9.430901527404785,5.212202072143555,41
2019-01-28,GBM_Delta,22.364055633544922,11.049488067626953,55
2019-01-28,Meghna_Floodplain,14.095407485961914,8.953227043151855,26
2019-01-28,Eastern_Hills,29.693199157714844,16.731117248535156,75
2019-02-04,Barind_Tract,3.894695281982422,2.714996814727783,40
2019-02-04,Northern_Terrace,3.1340644359588623,2.3279075622558594,60
2019-02-04,Brahmaputra_Floodplain,7.012189865112305,7.2019429206848145,97
2019-02-04,Ganges_Floodplain,9.627192497253418,5.022464752197266,41
2019-02-04,GBM_Delta,21.82137107849121,9.810968399047852,55
2019-02-04,Meghna_Floodplain,15.391411781311035,9.982460975646973,26
2019-02-04,Eastern_Hills,35.53678512573242,18.179588317871094,75
2019-02-11,Barind_Tract,4.195838928222656,2.8104889392852783,40
2019-02-11,Northern_Terrace,3.7176294326782227,2.397996187210083,60
2019-02-11,Brahmaputra_Floodplain,6.257346153259277,6.121114730834961,97
2019-02-11,Ganges_Floodplain,9.39700698852539,4.785094738006592,41
2019-02-11,GBM_Delta,18.301441192626953,8.213502883911133,55
2019-02-11,Meghna_Floodplain,13.248719215393066,8.990160942077637,26
2019-02-11,Eastern_Hills,33.98320388793945,18.93914222717285,75
2019-02-18,Barind_Tract,4.494357109069824,3.201672315597534,40
2019-02-18,Northern_Terrace,4.351500511169434,2.4202797412872314,60
2019-02-18,Brahmaputra_Floodplain,6.9049224853515625,5.651825428009033,97
2019-02-18,Ganges_Floodplain,8.976714134216309,4.681693077087402,41
2019-02-18,GBM_Delta,15.407892227172852,7.384232997894287,55
2019-02-18,Meghna_Floodplain,13.095785140991211,8.358912467956543,26
2019-02-18,Eastern_Hills,33.87620162963867,19.229284286499023,75
2019-02-25,Barind_Tract,5.187580108642578,3.6793529987335205,40
2019-02-25,Northern_Terrace,6.191234111785889,3.645171880722046,60
2019-02-25,Brahmaputra_Floodplain,9.481003761291504,6.767150402069092,97
2019-02-25,Ganges_Floodplain,8.81370735168457,4.543870449066162,41
2019-02-25,GBM_Delta,13.182097434997559,6.910365581512451,55
2019-02-25,Meghna_Floodplain,13.817672729492188,8.011890411376953,26
2019-02-25,Eastern_Hills,37.562374114990234,18.73935317993164,75
2019-03-04,Barind_Tract,6.450034141540527,3.9769527912139893,40
2019-03-04,Northern_Terrace,9.661449432373047,5.593327522277832,60
2019-03-04,Brahmaputra_Floodplain,13.684065818786621,8.914586067199707,97
2019-03-04,Ganges_Floodplain,11.183039665222168,5.767309665679932,41
2019-03-04,GBM_Delta,14.688843727111816,8.420034408569336,55
2019-03-04,Meghna_Floodplain,15.667946815490723,8.271419525146484,26
2019-03-04,Eastern_Hills,44.44142150878906,19.791486740112305,75
2019-03-11,Barind_Tract,6.889557838439941,3.9865550994873047,40
2019-03-11,Northern_Terrace,12.4158353805542,6.757438659667969,60
2019-03-11,Brahmaputra_Floodplain,18.205520629882812,11.35634708404541,97
2019-03-11,Ganges_Floodplain,13.023073196411133,7.900050163269043,41
2019-03-11,GBM_Delta,21.828723907470703,15.241777420043945,55
2019-03-11,Meghna_Floodplain,32.237571716308594,16.320209503173828,26
2019-03-11,Eastern_Hills,67.77881622314453,21.866079330444336,75
2019-03-18,Barind_Tract,7.7374162673950195,4.224422931671143,40
2019-03-18,Northern_Terrace,14.302048683166504,6.573636531829834,60
2019-03-18,Brahmaputra_Floodplain,21.664175033569336,12.05695915222168,97
2019-03-18,Ganges_Floodplain,14.063125610351562,8.922306060791016,41
2019-03-18,GBM_Delta,22.829816818237305,17.11953353881836,55
2019-03-18,Meghna_Floodplain,39.59178161621094,17.120393753051758,26
2019-03-18,Eastern_Hills,74.52578735351562,22.241071701049805,75
2019-03-25,Barind_Tract,8.519060134887695,4.491512298583984,40
2019-03-25,Northern_Terrace,15.759815216064453,6.378182411193848,60
2019-03-25,Brahmaputra_Floodplain,23.519025802612305,13.390270233154297,97
2019-03-25,Ganges_Floodplain,15.085104942321777,9.443354606628418,41
2019-03-25,GBM_Delta,23.11104393005371,18.859506607055664,55
2019-03-25,Meghna_Floodplain,45.018802642822266,15.893146514892578,26
2019-03-25,Eastern_Hills,77.9197006225586,19.541593551635742,75
2019-04-01,Barind_Tract,8.589134216308594,4.570031642913818,40
2019-04-01,Northern_Terrace,15.360652923583984,6.03196382522583,60
2019-04-01,Brahmaputra_Floodplain,20.699371337890625,11.965436935424805,97
2019-04-01,Ganges_Floodplain,14.411734580993652,8.942919731140137,41
2019-04-01,GBM_Delta,21.288379669189453,19.786029815673828,55
2019-04-01,Meghna_Floodplain,43.276695251464844,17.695905685424805,26
2019-04-01,Eastern_Hills,70.8629379272461,19.268760681152344,75
2019-04-08,Barind_Tract,6.292123794555664,4.48665714263916,40
2019-04-08,Northern_Terrace,15.55734634399414,6.9377827644348145,60
2019-04-08,Brahmaputra_Floodplain,26.858491897583008,12.286792755126953,97
2019-04-08,Ganges_Floodplain,14.301753044128418,10.83299732208252,41
2019-04-08,GBM_Delta,22.219472885131836,24.488666534423828,55
2019-04-08,Meghna_Floodplain,52.57288360595703,14.497020721435547,26
2019-04-08,Eastern_Hills,68.95211029052734,17.990333557128906,75
2019-04-15,Barind_Tract,6.713319301605225,4.743377208709717,40
2019-04-15,Northern_Terrace,19.899614334106445,7.908242225646973,60
2019-04-15,Brahmaputra_Floodplain,36.27397537231445,12.608484268188477,97
2019-04-15,Ganges_Floodplain,16.652982711791992,14.10277271270752,41
2019-04-15,GBM_Delta,24.98328971862793,28.299169540405273,55
2019-04-15,Meghna_Floodplain,54.11936950683594,17.472692489624023,26
2019-04-15,Eastern_Hills,66.9838638305664,16.690174102783203,75
2019-04-22,Barind_Tract,8.193087577819824,6.246218204498291,40
2019-04-22,Northern_Terrace,25.104101181030273,7.142525672912598,60
2019-04-22,Brahmaputra_Floodplain,30.37662124633789,9.792609214782715,97
2019-04-22,Ganges_Floodplain,17.573501586914062,14.619621276855469,41
2019-04-22,GBM_Delta,24.626468658447266,27.39098358154297,55
2019-04-22,Meghna_Floodplain,41.32631301879883,20.817928314208984,26
2019-04-22,Eastern_Hills,54.61983871459961,18.7281436920166,75
2019-04-29,Barind_Tract,10.583900451660156,8.643238067626953,40
2019-04-29,Northern_Terrace,27.995277404785156,8.71946907043457,60
2019-04-29,Brahmaputra_Floodplain,24.13032341003418,10.682577133178711,97
2019-04-29,Ganges_Floodplain,17.051063537597656,14.126116752624512,41
2019-04-29,GBM_Delta,21.14361000061035,24.29045867919922,55
2019-04-29,Meghna_Floodplain,33.24917984008789,17.949554443359375,26
2019-04-29,Eastern_Hills,42.9533576965332,20.327526092529297,75
2019-05-06,Barind_Tract,13.962453842163086,8.325278282165527,40
2019-05-06,Northern_Terrace,36.83379364013672,6.471003532409668,60
2019-05-06,Brahmaputra_Floodplain,32.4598388671875,10.920608520507812,97
2019-05-06,Ganges_Floodplain,19.31159019470215,15.055349349975586,41
2019-05-06,GBM_Delta,20.507495880126953,22.354351043701172,55
2019-05-06,Meghna_Floodplain,28.965065002441406,13.275328636169434,26
2019-05-06,Eastern_Hills,36.828914642333984,18.027780532836914,75
2019-05-13,Barind_Tract,13.997395515441895,6.7110090255737305,40
2019-05-13,Northern_Terrace,35.063846588134766,9.1237154006958,60
2019-05-13,Brahmaputra_Floodplain,30.465747833251953,12.142601013183594,97
2019-05-13,Ganges_Floodplain,21.548583984375,15.408798217773438,41
2019-05-13,GBM_Delta,19.478164672851562,19.12467384338379,55
2019-05-13,Meghna_Floodplain,21.156169891357422,10.18301773071289,26
2019-05-13,Eastern_Hills,31.53485679626465,15.085294723510742,75
2019-05-20,Barind_Tract,13.273037910461426,5.840785503387451,40
2019-05-20,Northern_Terrace,35.2847785949707,11.561697959899902,60
2019-05-20,Brahmaputra_Floodplain,30.96825408935547,14.272727966308594,97
2019-05-20,Ganges_Floodplain,19.567684173583984,14.858622550964355,41
2019-05-20,GBM_Delta,16.584074020385742,15.382214546203613,55
2019-05-20,Meghna_Floodplain,9.184578895568848,6.488579750061035,26
2019-05-20,Eastern_Hills,23.827116012573242,13.134159088134766,75
2019-05-27,Barind_Tract,15.513028144836426,8.771463394165039,40
2019-05-27,Northern_Terrace,41.235660552978516,13.336549758911133,60
2019-05-27,Brahmaputra_Floodplain,38.07087326049805,14.527850151062012,97
2019-05-27,Ganges_Floodplain,19.755746841430664,14.431394577026367,41
2019-05-27,GBM_Delta,12.70661735534668,13.035751342773438,55
2019-05-27,Meghna_Floodplain,8.382320404052734,5.470871925354004,26
2019-05-27,Eastern_Hills,22.757234573364258,12.38003158569336,75
2019-06-03,Barind_Tract,20.496936798095703,10.879728317260742,40
2019-06-03,Northern_Terrace,45.82023620605469,10.281036376953125,60
2019-06-03,Brahmaputra_Floodplain,35.22584533691406,14.237353324890137,97
2019-06-03,Ganges_Floodplain,20.001598358154297,13.870712280273438,41
2019-06-03,GBM_Delta,13.392097473144531,12.588576316833496,55
2019-06-03,Meghna_Floodplain,9.908710479736328,6.720956802368164,26
2019-06-03,Eastern_Hills,14.024360656738281,10.26424789428711,75
2019-06-10,Barind_Tract,20.46179962158203,10.568164825439453,40
2019-06-10,Northern_Terrace,38.509944915771484,8.617090225219727,60
2019-06-10,Brahmaputra_Floodplain,36.855125427246094,11.234332084655762,97
2019-06-10,Ganges_Floodplain,30.113590240478516,15.400466918945312,41
2019-06-10,GBM_Delta,28.674814224243164,11.932188987731934,55
2019-06-10,Meghna_Floodplain,19.735044479370117,8.651412010192871,26
2019-06-10,Eastern_Hills,14.567724227905273,9.414583206176758,75
2019-06-17,Barind_Tract,14.47797966003418,8.31462287902832,40
2019-06-17,Northern_Terrace,29.864408493041992,8.039253234863281,60
2019-06-17,Brahmaputra_Floodplain,22.532629013061523,9.99491024017334,97
2019-06-17,Ganges_Floodplain,24.88818359375,12.844815254211426,41
2019-06-17,GBM_Delta,27.609933853149414,9.359944343566895,55
2019-06-17,Meghna_Floodplain,16.115949630737305,8.718077659606934,26
2019-06-17,Eastern_Hills,15.507065773010254,11.593990325927734,75
2019-06-24,Barind_Tract,7.159826755523682,4.566669464111328,40
2019-06-24,Northern_Terrace,16.076993942260742,6.381321907043457,60
2019-06-24,Brahmaputra_Floodplain,8.762907028198242,6.476346492767334,97
2019-06-24,Ganges_Floodplain,15.289073944091797,10.067776679992676,41
