phys_zone,date,lwe_cm
Barind_Tract,2024-10-16 12:00:00,15.793016564822139
Barind_Tract,2024-11-16 00:00:00,-1.9871881954501818
Barind_Tract,2024-12-16 12:00:00,-12.055723704818734
Barind_Tract,2025-01-16 12:00:00,-15.544429327348166
Barind_Tract,2025-02-15 00:00:00,-27.66572651552589
Barind_Tract,2025-03-16 12:00:00,-32.685809743204814
Barind_Tract,2025-04-16 00:00:00,-33.97847776553253
Barind_Tract,2025-05-16 12:00:00,-29.953902835379566
Barind_Tract,2025-06-16 12:00:00,-7.4527175125310094
Barind_Tract,2025-07-16 12:00:00,5.2728578314735595
Barind_Tract,2025-08-16 12:00:00,21.384822880999906
Barind_Tract,2025-09-16 00:00:00,26.851926355811955
Barind_Tract,2025-10-16 12:00:00,26.48532642304827
Barind_Tract,2025-11-16 00:00:00,5.135045111613669
Barind_Tract,2025-12-16 12:00:00,-4.88858155363364
Barind_Tract,2026-01-16 12:00:00,-14.053716376407746
Barind_Tract,2026-02-15 00:00:00,-20.71617913123447
Barind_Tract,2026-03-16 12:00:00,-19.795850191617916
Northern_Terrace,2002-04-17 12:00:00,-6.094280535832683
Northern_Terrace,2002-05-10 12:00:00,1.147288219615484
Northern_Terrace,2002-08-16 12:00:00,53.713081723546196
Northern_Terrace,2002-09-16 00:00:00,44.007846578169506
Northern_Terrace,2002-10-16 12:00:00,26.24633575652621
Northern_Terrace,2002-11-16 00:00:00,4.96345154424326
Northern_Terrace,2002-12-16 12:00:00,-8.902808026583505
Northern_Terrace,2003-01-16 12:00:00,-7.853198599493985
Northern_Terrace,2003-02-15 00:00:00,-18.66411939730032
Northern_Terrace,2003-03-16 12:00:00,-17.827541385048683
Northern_Terrace,2003-04-16 00:00:00,-8.0767586271534
Northern_Terrace,2003-05-11 12:00:00,-5.168784013859664
Northern_Terrace,2003-07-16 12:00:00,49.88372284170299
Northern_Terrace,2003-08-16 12:00:00,41.788728448581125
Northern_Terrace,2003-09-16 00:00:00,43.49109495253118
Northern_Terrace,2003-10-16 00:00:00,25.055235125558294
Northern_Terrace,2003-11-16 00:00:00,13.118005243751607
Northern_Terrace,2003-12-16 12:00:00,-3.1344448487888803
Northern_Terrace,2004-01-07 12:00:00,-14.775705407454176
Northern_Terrace,2004-02-17 00:00:00,-7.962898734023714
Northern_Terrace,2004-03-16 12:00:00,-20.975073866921292
Northern_Terrace,2004-04-16 00:00:00,-6.106543883579607
Northern_Terrace,2004-05-16 12:00:00,1.767888276612175
Northern_Terrace,2004-06-16 00:00:00,19.298349887817324
Northern_Terrace,2004-07-16 12:00:00,60.543185169136166
Northern_Terrace,2004-08-16 12:00:00,50.58910778891358
Northern_Terrace,2004-09-16 00:00:00,43.07634168410411
Northern_Terrace,2004-10-16 12:00:00,32.8822850725603
Northern_Terrace,2004-11-16 00:00:00,13.60347454648803
Northern_Terrace,2004-12-16 12:00:00,-10.42933102008543
Northern_Terrace,2005-01-16 12:00:00,-15.333669360485887
Northern_Terrace,2005-02-15 00:00:00,-14.780717849384674
Northern_Terrace,2005-03-16 12:00:00,-10.602430175226157
Northern_Terrace,2005-04-16 00:00:00,-12.631975037953048
Northern_Terrace,2005-05-16 12:00:00,-0.22507956455057287
Northern_Terrace,2005-06-16 00:00:00,4.441148416594775
Northern_Terrace,2005-07-16 12:00:00,29.86426818120694
Northern_Terrace,2005-08-16 12:00:00,35.93554460776908
Northern_Terrace,2005-09-16 00:00:00,33.06338108536633
Northern_Terrace,2005-10-16 12:00:00,22.822804785361466
Northern_Terrace,2005-11-16 00:00:00,3.1232786040799314
Northern_Terrace,2005-12-16 12:00:00,-7.04184611220337
Northern_Terrace,2006-01-16 12:00:00,-20.029238601312127
Northern_Terrace,2006-02-15 00:00:00,-24.80612017954006
Northern_Terrace,2006-03-16 12:00:00,-31.09758790943853
Northern_Terrace,2006-04-16 00:00:00,-26.72574833691923
Northern_Terrace,2006-05-16 12:00:00,-21.69113073409936
Northern_Terrace,2006-06-16 00:00:00,7.474187119584056
Northern_Terrace,2006-07-16 12:00:00,21.14538800654215
Northern_Terrace,2006-08-16 12:00:00,17.483946970181556
Northern_Terrace,2006-09-16 00:00:00,22.008893310507503
Northern_Terrace,2006-10-16 12:00:00,16.1016434439292
Northern_Terrace,2006-11-16 00:00:00,-3.2664054359265506
Northern_Terrace,2006-12-16 12:00:00,-12.843040380285924
Northern_Terrace,2007-01-16 12:00:00,-27.461343294512428
Northern_Terrace,2007-02-15 00:00:00,-22.52661667897728
Northern_Terrace,2007-03-16 12:00:00,-23.829873213071853
Northern_Terrace,2007-04-16 00:00:00,-23.37849699700827
Northern_Terrace,2007-05-16 12:00:00,-23.397380055749153
Northern_Terrace,2007-06-16 00:00:00,1.5576748888627483
Northern_Terrace,2007-07-16 12:00:00,21.984772466150176
Northern_Terrace,2007-08-16 12:00:00,50.11535461829207
Northern_Terrace,2007-09-16 00:00:00,44.09063079128092
Northern_Terrace,2007-10-16 12:00:00,17.83340582661177
Northern_Terrace,2007-11-16 00:00:00,-3.7145804404376697
Northern_Terrace,2007-12-16 12:00:00,-9.070149821923614
Northern_Terrace,2008-01-16 12:00:00,-29.156407879951715
Northern_Terrace,2008-02-15 12:00:00,-29.545263112949662
Northern_Terrace,2008-03-16 12:00:00,-28.856033408034676
Northern_Terrace,2008-04-16 00:00:00,-20.427454080109474
Northern_Terrace,2008-05-16 12:00:00,-21.112607823680243
Northern_Terrace,2008-06-16 00:00:00,0.5458047399978636
Northern_Terrace,2008-07-16 12:00:00,29.100931679449616
Northern_Terrace,2008-08-16 12:00:00,41.9307252792907
Northern_Terrace,2008-09-16 00:00:00,38.73840142991005
Northern_Terrace,2008-10-16 12:00:00,17.450326072050565
Northern_Terrace,2008-11-16 00:00:00,-7.52810362066776
Northern_Terrace,2008-12-16 12:00:00,-18.9225042885028
Northern_Terrace,2009-01-16 12:00:00,-28.56544443167774
Northern_Terrace,2009-02-15 00:00:00,-32.35995175763516
Northern_Terrace,2009-03-16 12:00:00,-31.52852695674478
Northern_Terrace,2009-04-16 00:00:00,-33.806477687828334
Northern_Terrace,2009-05-16 12:00:00,-28.064779660509192
Northern_Terrace,2009-06-16 00:00:00,-14.714958732729134
Northern_Terrace,2009-07-16 12:00:00,10.415290949867224
Northern_Terrace,2009-08-16 12:00:00,26.309253370585196
Northern_Terrace,2009-09-16 00:00:00,12.346963384080091
Northern_Terrace,2009-10-16 12:00:00,6.898945775208011
Northern_Terrace,2009-11-16 00:00:00,-8.746630139279416
Northern_Terrace,2009-12-16 12:00:00,-26.50547155702135
Northern_Terrace,2010-01-16 12:00:00,-30.213018594857722
Northern_Terrace,2010-02-15 00:00:00,-37.00898994384514
Northern_Terrace,2010-03-16 12:00:00,-49.981034666265884
Northern_Terrace,2010-04-16 00:00:00,-40.22192634880509
Northern_Terrace,2010-05-16 12:00:00,-23.037684562680415
Northern_Terrace,2010-06-16 00:00:00,-9.968065362324625
Northern_Terrace,2010-07-16 12:00:00,18.33049125772896
Northern_Terrace,2010-08-16 12:00:00,20.23624811587926
Northern_Terrace,2010-09-16 00:00:00,26.512260933516654
Northern_Terrace,2010-10-16 12:00:00,6.905279374472961
Northern_Terrace,2010-11-16 00:00:00,-10.067045224647213
Northern_Terrace,2010-12-14 12:00:00,-22.892444962023838
Northern_Terrace,2011-02-18 12:00:00,-45.87578041162086
Northern_Terrace,2011-03-16 12:00:00,-37.67868218572609
Northern_Terrace,2011-04-16 00:00:00,-40.55746962528757
Northern_Terrace,2011-05-16 12:00:00,-36.28055811779202
Northern_Terrace,2011-07-18 12:00:00,11.69011780704922
Northern_Terrace,2011-08-16 12:00:00,27.210659702764495
Northern_Terrace,2011-09-16 00:00:00,10.789138689811073
Northern_Terrace,2011-10-16 12:00:00,-6.122185440386592
Northern_Terrace,2011-11-01 12:00:00,-17.87748006234932
Northern_Terrace,2012-01-01 00:00:00,-34.6343337342225
Northern_Terrace,2012-01-16 12:00:00,-37.45730960474641
Northern_Terrace,2012-02-15 12:00:00,-39.75027992672372
Northern_Terrace,2012-03-16 12:00:00,-54.52420434773385
Northern_Terrace,2012-04-04 12:00:00,-50.30656696040201
Northern_Terrace,2012-06-16 00:00:00,-10.811358424145821
Northern_Terrace,2012-07-16 12:00:00,5.168589104716947
Northern_Terrace,2012-08-16 12:00:00,20.895433457654384
Northern_Terrace,2012-09-13 00:00:00,16.413895874648343
Northern_Terrace,2012-11-18 12:00:00,-27.36816267298959
Northern_Terrace,2012-12-16 12:00:00,-35.091417000925325
Northern_Terrace,2013-01-16 12:00:00,-43.17955246182104
Northern_Terrace,2013-02-14 00:00:00,-48.710648017272774
Northern_Terrace,2013-04-21 00:00:00,-49.94629312690594
Northern_Terrace,2013-05-16 12:00:00,-37.543160896983615
Northern_Terrace,2013-06-16 00:00:00,-13.105934377055284
Northern_Terrace,2013-07-16 12:00:00,8.443334896311267
Northern_Terrace,2013-10-16 12:00:00,-3.5007727774112487
Northern_Terrace,2013-11-16 00:00:00,-18.122480964972496
Northern_Terrace,2013-12-16 12:00:00,-36.31750375097224
Northern_Terrace,2014-01-09 12:00:00,-47.90520721020734
Northern_Terrace,2014-03-16 12:00:00,-52.780099826350444
Northern_Terrace,2014-04-16 00:00:00,-58.83637294520685
Northern_Terrace,2014-05-16 12:00:00,-46.45423599765913
Northern_Terrace,2014-06-13 00:00:00,-25.621019711659024
Northern_Terrace,2014-08-16 12:00:00,16.28073926551498
Northern_Terrace,2014-09-16 00:00:00,10.826411357492178
Northern_Terrace,2014-10-16 12:00:00,0.5878448926249844
Northern_Terrace,2014-11-17 00:00:00,-17.65913815475535
Northern_Terrace,2015-01-22 12:00:00,-34.542688154371945
Northern_Terrace,2015-02-15 00:00:00,-34.67606224525137
Northern_Terrace,2015-03-16 12:00:00,-44.817161585116985
Northern_Terrace,2015-04-16 00:00:00,-43.807725834701245
Northern_Terrace,2015-04-27 00:00:00,-43.46245110773471
Northern_Terrace,2015-07-15 12:00:00,5.638708288374497
Northern_Terrace,2015-08-16 12:00:00,12.934731927899353
Northern_Terrace,2015-09-14 12:00:00,19.72704075761509
Northern_Terrace,2015-12-23 12:00:00,-43.886338607038994
Northern_Terrace,2016-01-16 12:00:00,-24.725648138703114
Northern_Terrace,2016-02-14 00:00:00,-41.08246341665134
Northern_Terrace,2016-03-16 12:00:00,-66.07619420541154
Northern_Terrace,2016-05-20 00:00:00,-41.38201040178192
Northern_Terrace,2016-06-16 00:00:00,-23.00725409517778
Northern_Terrace,2016-07-15 12:00:00,16.25869945293786
Northern_Terrace,2016-08-21 12:00:00,2.7173023045430833
Northern_Terrace,2016-11-27 12:00:00,-30.683604927310682
Northern_Terrace,2016-12-24 12:00:00,-52.04037434858816
Northern_Terrace,2017-01-21 00:00:00,-42.59691497894758
Northern_Terrace,2017-03-31 12:00:00,-45.68834178531579
Northern_Terrace,2017-04-24 12:00:00,-39.60579272345453
Northern_Terrace,2017-05-12 12:00:00,-34.31681365788875
Northern_Terrace,2017-06-11 00:00:00,-19.81376330221724
Northern_Terrace,2018-06-16 00:00:00,-30.418522177734964
Northern_Terrace,2018-07-10 00:00:00,-13.20519707823106
Northern_Terrace,2018-10-31 12:00:00,-25.63717443887746
Northern_Terrace,2018-11-16 00:00:00,-35.27393041387472
Northern_Terrace,2018-12-16 12:00:00,-45.96276768237836
Northern_Terrace,2019-01-16 12:00:00,-51.45463473481838
Northern_Terrace,2019-02-14 00:00:00,-54.120740523418064
Northern_Terrace,2019-03-16 12:00:00,-54.41447616437928
Northern_Terrace,2019-04-16 00:00:00,-50.29346894530984
Northern_Terrace,2019-05-16 12:00:00,-41.28110042339931
Northern_Terrace,2019-06-16 00:00:00,-29.89680394781901
Northern_Terrace,2019-07-16 12:00:00,3.2696875809242867
Northern_Terrace,2019-08-16 12:00:00,6.461211256537042
Northern_Terrace,2019-09-16 00:00:00,1.934835724343165
Northern_Terrace,2019-10-16 12:00:00,-6.656708695056439
Northern_Terrace,2019-11-16 00:00:00,-25.1138591483937
Northern_Terrace,2019-12-16 12:00:00,-36.29738050591942
Northern_Terrace,2020-01-16 12:00:00,-50.04274663655593
Northern_Terrace,2020-02-15 12:00:00,-48.545976507453474
Northern_Terrace,2020-03-16 12:00:00,-57.17149803043804
Northern_Terrace,2020-04-16 00:00:00,-56.75908649755014
Northern_Terrace,2020-05-16 12:00:00,-38.161392637876915
Northern_Terrace,2020-06-16 00:00:00,-14.187981460119593
Northern_Terrace,2020-07-16 12:00:00,25.8745438571046
Northern_Terrace,2020-08-16 12:00:00,12.97878766827482
Northern_Terrace,2020-09-16 00:00:00,7.101743895175469
Northern_Terrace,2020-10-16 12:00:00,3.1047462380678654
Northern_Terrace,2020-11-16 00:00:00,-25.935288778023974
Northern_Terrace,2020-12-16 12:00:00,-41.425728989258374
Northern_Terrace,2021-01-16 12:00:00,-52.93584255457481
Northern_Terrace,2021-02-15 00:00:00,-59.60599962608043
Northern_Terrace,2021-03-16 12:00:00,-60.222800861148905
Northern_Terrace,2021-04-16 00:00:00,-68.72675606953763
Northern_Terrace,2021-05-16 12:00:00,-51.42825941448771
Northern_Terrace,2021-06-16 00:00:00,-25.937792345377712
Northern_Terrace,2021-07-16 12:00:00,-2.9993927558541102
Northern_Terrace,2021-08-16 12:00:00,6.500636225959662
Northern_Terrace,2021-09-16 00:00:00,4.906837230527211
Northern_Terrace,2021-10-16 12:00:00,-14.041396999382055
Northern_Terrace,2021-11-16 00:00:00,-29.71271316215811
Northern_Terrace,2021-12-16 12:00:00,-50.54525587223877
Northern_Terrace,2022-01-16 12:00:00,-57.784983065250515
Northern_Terrace,2022-02-15 00:00:00,-51.57888892011843
Northern_Terrace,2022-03-16 12:00:00,-62.155751884758295
Northern_Terrace,2022-04-16 00:00:00,-46.23813715915223
